order_id,review_score,full_review_text,clean_review
f5bbb2a9895fe8531e35393e1efd901c,1.0,"falta de respeito como cliente estou insatisfeita com o pó-venda, não consigo atendimento em nenhum doos canais de atendimento, alias só há um canal, fone, só que por meio de atendimento eletronico;;;",falta de respeito como cliente estou insatisfeita com o póvenda não consigo atendimento em nenhum doos canais de atendimento alias só há um canal fone só que por meio de atendimento eletronico
2781c27ada78577137fb98ab7a31775a,5.0,Ótima Muito bom chegou antes do prazo,muito bom chegou antes do prazo
a8b39d7588ebc10f8adb725a1be312be,5.0,"ótimo produto, de qualidade, chegou antes do prazo!!!",ótimo produto de qualidade chegou antes do prazo
87ac65278f1ed3a23cd5ba4d867eabbf,1.0,Cancelamento Aberto Estou com um cancelamento em aberto e o prazo de 48h já acabou e eu não obtive retorno. Sinto-me lesada: produto falso. Não arriscarei minha saúde com esse produto duvidoso. Aguardo retorno urgente.,estou com um cancelamento em aberto e o prazo de 48h já acabou e eu não obtive retorno sintome lesada produto falso não arriscarei minha saúde com esse produto duvidoso aguardo retorno urgente
b2385a6b96543064201c7f066a2b9b56,5.0,Eu recomendo Mercadoria ótima e entregue antes do prazo prometido.Parabéns!!!,mercadoria ótima e entregue antes do prazo prometidoparabéns
389ae1c2f97501a310919a2234e0ce74,4.0,"Recomendo Recebi o produto corretamente, mas não pude avaliar sua eficácia.",recebi o produto corretamente mas não pude avaliar sua eficácia
99e5f0c685ca94e5a1c7134b1898bb1a,5.0,"Perfeito Entrega dentro do prazo, e produto em excelente condição",entrega dentro do prazo e produto em excelente condição
fed0b94df40a4b55adb218de761380f4,4.0,Imagens na hora da compra são bem distantes do produto final,imagens na hora da compra são bem distantes do produto final
871ab967b724c659c2678dc802f154d1,4.0,Muita ansiedade para a chegada do produto mais gostei.,muita ansiedade para a chegada do produto mais gostei 
47b3fc542306133e109f00371870c632,2.0,a compra foi realizada a 1 mês e o produto ainda não foi entregue. Não tenho acesso ao rastreamento,a compra foi realizada a 1 mês e o produto ainda não foi entregue não tenho acesso ao rastreamento 
428964e746cbd974ac94be994a5c17c6,5.0,Excelente Entrega super rápida.muito bom,"entrega super rápidamuito bom
"
eec1e7170bc88c845bee8ab6ef36721c,5.0,"Produto original com preço excelente, recomendo.",produto original com preço excelente recomendo
71364fd8f029fcfef871a2b7c1c45eef,5.0,"recomendo entregaram bem antes do prazo, até me surpreendi com a rapidez",entregaram bem antes do prazo até me surpreendi com a rapidez
0648c919c26e4ed9eae8879a4c17796e,5.0,Recomendo a loja produto entregue rapido.,recomendo a loja produto entregue rapido
3981ab3fc085c2a1d4dcca88197fe7fd,3.0,"Recebi o produto no prazo, mas veio faltando uma peça.",recebi o produto no prazo mas veio faltando uma peça
2fceb850b57ede815933d3554ae792fe,4.0,faixa abdominal produto razoável,produto razoável
99044ba4cee09a5fd69a8c9a25599f55,5.0,Muito bom  Perfeito o produto,perfeito o produto 
36920eac7bd8263fab6d162476986d90,5.0,"Excelente! Adorei! 
Excelente atendimento! 👏","adorei 
excelente atendimento "
984ccd2f61565cb8294d4ee05bdebb0c,5.0,excelente,excelente
c5d37fd7edf7a0833228d03ce7eb7531,4.0,"Funcional Funcional, mas poderia ser melhor. Veio faltando o botão de vedação do pegador, mas não comprometeu a beleza do produto.",funcional mas poderia ser melhor veio faltando o botão de vedação do pegador mas não comprometeu a beleza do produto
f6ea8cbcc8900287db116d4edbdc7c7d,5.0,Ótimo produto Produto de boa qualidade.,produto de boa qualidade
55b6cf8649aab7d7ac9452d6b3318c18,4.0,bom produto recomendo a todos esta loja,bom produto recomendo a todos esta loja
fab9efbbc1e2ef88f16f448cff240426,4.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
d413297b10ef98f20597b3dc746efe80,5.0,"Produto bom Boa qualidade, bom acabamento",boa qualidade bom acabamento
c666d3cad8c556562a918f53cfff996d,5.0,Demora muito pra entregar,demora muito pra entregar
71fecd3061e596fd59e65e9d62886535,5.0,recomendo entrega antes d prazo,entrega antes d prazo
134bf8fea9ec1583380780902cf0dc7c,5.0,Lindo... Só faltou instruções da troca de pulseiras.,lindo só faltou instruções da troca de pulseiras
837227f97fa1b842e41273e07cf3e350,3.0,"Demora na entrega. Carteiro não espera o atendimento, alega ausência...",demora na entrega carteiro não espera o atendimento alega ausência
3e8953439d52c5b7a12eca9324cf4273,5.0,Um dos melhores E commerce's para se comprar!!,um dos melhores e commerces para se comprar
39dec6d69a6e574fcd86be266b2b0ee4,1.0,NÃO RECOMENDO FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS,fiz a compra de 3 caixas e recebi apenas 2 caixas
39dec6d69a6e574fcd86be266b2b0ee4,1.0,NÃO RECOMENDO FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS,fiz a compra de 3 caixas e recebi apenas 2 caixas
39dec6d69a6e574fcd86be266b2b0ee4,1.0,NÃO RECOMENDO FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS,fiz a compra de 3 caixas e recebi apenas 2 caixas
0548ea59d2970d4c0fc2bca54cedfd54,1.0,Nao veio o espeto,nao veio o espeto
b28f0b71b3719fdab137d7263d469001,5.0,"Fui sempre informada a cada processo, até a chegada do produto. Chegou muito antes do tempo.
Um trabalho excelente. Parabéns","fui sempre informada a cada processo até a chegada do produto chegou muito antes do tempo
um trabalho excelente parabéns"
49aaf52025f80a8470247c3d1b9e3f1f,3.0,O produto chegou. Mas demorou muito,o produto chegou mas demorou muito
eb84695b82bc1d046f420135f35c52f8,1.0,As toalhas não são felpudas!!!!,as toalhas não são felpudas
4fc0a813a474373185c8f141a18878b3,3.0,"Compatível com o valor ,a entrega super rápida. Parabéns pra lojas!!!","compatível com o valor a entrega super rápida parabéns pra lojas
 "
687fefbf639ccadb9ffe1510229fe531,5.0,Recebi o produto anunciado em poucos dias.,recebi o produto anunciado em poucos dias
25897fea02375384a97507a86d846923,2.0,comprei 2 cortinas e só foi entregue uma cortina,comprei 2 cortinas e só foi entregue uma cortina
25897fea02375384a97507a86d846923,2.0,comprei 2 cortinas e só foi entregue uma cortina,comprei 2 cortinas e só foi entregue uma cortina
bf889dfbc028003fdf795584501b9530,4.0,"Linda mochila, boa qualidade, bom preço e entrega rápida",linda mochila boa qualidade bom preço e entrega rápida
a04084799bcf2107344626146b5f70fe,5.0,Super recomndo O produto é lindo e de excelente qualidade,o produto é lindo e de excelente qualidade
eb468bfa71ec1fa121066d870a76f4eb,5.0,muito bom - entrega correta - recomendo,muito bom  entrega correta  recomendo
eb468bfa71ec1fa121066d870a76f4eb,5.0,muito bom - entrega correta - recomendo,muito bom  entrega correta  recomendo
eb468bfa71ec1fa121066d870a76f4eb,5.0,muito bom - entrega correta - recomendo,muito bom  entrega correta  recomendo
b218e6afdf3f52598df377661fbd530e,3.0,"Achei que o atendimento não foi um dos melhores, porém o produto chegou antes do prazo e sem nenhuma avaria.
Só que na propaganda diz 10 watts, porém não é tudo isso.","achei que o atendimento não foi um dos melhores porém o produto chegou antes do prazo e sem nenhuma avaria
só que na propaganda diz 10 watts porém não é tudo isso"
6643fcf7be174c77fb72dea37c92aa19,5.0,"Empresa ótima,produto entregue antes mesmo do prazo,adorei...
Recomendo as minhas amigas de curso de enfermagem!","empresa ótimaproduto entregue antes mesmo do prazoadorei
recomendo as minhas amigas de curso de enfermagem "
cec0dfdf4408bef61c7d93b02a41f92c,1.0,"péssima impressão A foto do KDT está com chuveirinho e o meu veio sem o chuveirinho, logo não é o mesmo produto. Houve outro problema... me pareceu má-fé da loja, mas como meu porteiro cometeu um erro, então....",a foto do kdt está com chuveirinho e o meu veio sem o chuveirinho logo não é o mesmo produto houve outro problema me pareceu máfé da loja mas como meu porteiro cometeu um erro então
6e56fd377b9d1f816af128295e5c1003,3.0,pedi 03 unidades e so recebi 2,pedi 03 unidades e so recebi 2
6e56fd377b9d1f816af128295e5c1003,3.0,pedi 03 unidades e so recebi 2,pedi 03 unidades e so recebi 2
6e56fd377b9d1f816af128295e5c1003,3.0,pedi 03 unidades e so recebi 2,pedi 03 unidades e so recebi 2
47c6cbb371cb3681d7d52cbb6ad3f94a,4.0,Só tive um problema pois a mochila foi entregue com um lacre q ñ estou conseguindo remover. É aquele tipo de lacre q apita na saída de lojas.,só tive um problema pois a mochila foi entregue com um lacre q ñ estou conseguindo remover é aquele tipo de lacre q apita na saída de lojas
bf951e41c5adb873b7fdcc1e83b406bf,5.0,Compro com frequência e sempre com excelente atendimento.,compro com frequência e sempre com excelente atendimento
ea70810a7aa753a29c08ba0bff6edde5,3.0,353454t t4354t4t,t4354t4t
4a78a79abcb01edd282c54c5c9cdaac2,5.0,Ótima qualidade entrega muito rápida recomendo, ótima qualidade entrega muito rápida recomendo 
09ed65e35d505a8ce95a82e5c0d1dff3,1.0,"Comprei 3 luminárias, e recebi apenas 1!
Tive um problema com a compra de um microondas há menos de 3 meses no site lannister, e agora isso com a luminária, agora me pergunto quanto um cliente vale?","comprei 3 luminárias e recebi apenas 1
tive um problema com a compra de um microondas há menos de 3 meses no site lannister e agora isso com a luminária agora me pergunto quanto um cliente vale"
09ed65e35d505a8ce95a82e5c0d1dff3,1.0,"Comprei 3 luminárias, e recebi apenas 1!
Tive um problema com a compra de um microondas há menos de 3 meses no site lannister, e agora isso com a luminária, agora me pergunto quanto um cliente vale?","comprei 3 luminárias e recebi apenas 1
tive um problema com a compra de um microondas há menos de 3 meses no site lannister e agora isso com a luminária agora me pergunto quanto um cliente vale"
09ed65e35d505a8ce95a82e5c0d1dff3,1.0,"Comprei 3 luminárias, e recebi apenas 1!
Tive um problema com a compra de um microondas há menos de 3 meses no site lannister, e agora isso com a luminária, agora me pergunto quanto um cliente vale?","comprei 3 luminárias e recebi apenas 1
tive um problema com a compra de um microondas há menos de 3 meses no site lannister e agora isso com a luminária agora me pergunto quanto um cliente vale"
ee72ce44903a7907d3c84f46ef2dd863,4.0,Recomendo!!! Recebi o produto em perfeitas condições e dentro do prazo.,recebi o produto em perfeitas condições e dentro do prazo
dd2a455f0d35a5d964808c72c38a36fd,4.0,Recomendo Entrega dentro do prazo. Produto conforme anunciado.,entrega dentro do prazo produto conforme anunciado
dd2a455f0d35a5d964808c72c38a36fd,4.0,Recomendo Entrega dentro do prazo. Produto conforme anunciado.,entrega dentro do prazo produto conforme anunciado
818080c38c17ec4bdcb39798ccb51b4e,5.0,"gostei muito do produto,sem problemas ....",gostei muito do produtosem problemas 
2cd381926f90886df1f35f7002745c9b,5.0,"Tenho comprado da lannister.com, estou muito satisfeito com o atendimento.",tenho comprado da lannistercom estou muito satisfeito com o atendimento
b326b28576ef485c456bb7d2775eeea8,3.0,o prazo de entrega e muito longo.,o prazo de entrega e muito longo 
eac07a0dbd3a43600f76d084fb472e63,4.0,"Poderia vir com um pouco do liquido para teste,mas chegou rapido",poderia vir com um pouco do liquido para testemas chegou rapido
0670e42d70788dc30446908644d4cd74,3.0,Olá. Recebi meu pedido apenas de maneira parcial. Comprei 2 unidades mas só chegou uma.,olá recebi meu pedido apenas de maneira parcial comprei 2 unidades mas só chegou uma 
0670e42d70788dc30446908644d4cd74,3.0,Olá. Recebi meu pedido apenas de maneira parcial. Comprei 2 unidades mas só chegou uma.,olá recebi meu pedido apenas de maneira parcial comprei 2 unidades mas só chegou uma 
0b0bf8f9977e22517521efeefa4b7a27,3.0,"Entregada rápida, mas não gostei do produto. Tecido ruim.",entregada rápida mas não gostei do produto tecido ruim
c6492b842ac190db807c15aff21a7dd6,4.0,Ótima loja,ótima loja
c6492b842ac190db807c15aff21a7dd6,4.0,Ótima loja,ótima loja
e061acbc3114d57440a7250db18b4e0a,5.0,"MUITO BOM, MAS DEVERIA ESPECIFICAR MAS SOBRE O PRODUTO....",muito bom mas deveria especificar mas sobre o produto
e061acbc3114d57440a7250db18b4e0a,5.0,"MUITO BOM, MAS DEVERIA ESPECIFICAR MAS SOBRE O PRODUTO....",muito bom mas deveria especificar mas sobre o produto
6c7e8d67d9bf60c5baf05bb0193b4908,5.0,Nos conformes  Ótimo produto,ótimo produto 
ee1099f5139597ef759566fd91767968,4.0,Ótimo produto,ótimo produto
40a601b71bfefbc0f6a7566b0d201fad,4.0,Rápido. Correto e rápido!,correto e rápido
f2b609cb8300d9cf7f2731582909bd61,5.0,Tudo entregue certinho e até antes do previsto.,tudo entregue certinho e até antes do previsto
2d42a5a4d209118c2023d643833be818,5.0,satisfeita com o atendimento,satisfeita com o atendimento
8d009dd4bfa1f56a289579b630fa3b83,5.0,Recomendo,recomendo 
6c4e1e1b0508d7c73164b8890daa28c6,5.0,"Maravilhosa, a cadeira veio praticamente montada, muito boa!",maravilhosa a cadeira veio praticamente montada muito boa
04bef5ebaab368e72d66decdad88fddf,3.0,A entrega foi feita na casa de uma vizinha e o correio nao avisou.,a entrega foi feita na casa de uma vizinha e o correio nao avisou
8d4bf0250a288cb514e50be83d8d6cd1,5.0,Chegou como esperado,chegou como esperado 
fc3d87913825143fa41c48e40267c47a,4.0,"Comprei 2 itens da mesma loja, recebi apenas 1 e foi cobrado 2 fretes",comprei 2 itens da mesma loja recebi apenas 1 e foi cobrado 2 fretes
fc3d87913825143fa41c48e40267c47a,3.0,"Foi entregue antes no prazo, mas comprei 2 produtos da mesma distribuidora, cobraram 2 fretes e entregaram em dias diferentes.",foi entregue antes no prazo mas comprei 2 produtos da mesma distribuidora cobraram 2 fretes e entregaram em dias diferentes
07357a6641ec997dc95d17a571f9ce5f,5.0,"Chegou antes do prazo, produto bem acabado, adorei o tamanho pois achei que fosse menor, fiquei super satisfeita com a compra.",chegou antes do prazo produto bem acabado adorei o tamanho pois achei que fosse menor fiquei super satisfeita com a compra
f104090fcd96c0b2ca8f9d818127ccf5,5.0,O produto chegou antes do prazo previsto.,o produto chegou antes do prazo previsto
636f73118014a54ac2fff02765918f12,3.0,"bom ficou faltando o das dez toalhas..a de cinco foi entregue..estou aguardando retorno,,",ficou faltando o das dez toalhasa de cinco foi entregueestou aguardando retorno
636f73118014a54ac2fff02765918f12,3.0,"bom ficou faltando o das dez toalhas..a de cinco foi entregue..estou aguardando retorno,,",ficou faltando o das dez toalhasa de cinco foi entregueestou aguardando retorno
67416a990d28642694e91be43a750284,5.0,"Sou cliente stark já há algum tempo, sempre fui muito bem atendido. Sempre recebi os produtos adquiridos através desta empresa de venda pela internete.",sou cliente stark já há algum tempo sempre fui muito bem atendido sempre recebi os produtos adquiridos através desta empresa de venda pela internete
4781da20482e1cd01049b1f299ead78a,5.0,rapido e seguro,rapido e seguro
87bad102fdebff40d7f35773874f5c5d,1.0,Não chegou no prazo  Não recebi. Passou o dia de entrega.,não recebi passou o dia de entrega 
1cf03b2013a9167bb623e62ac5681f07,1.0,"Mandou errado e quando pedi pra trocar disse que não tinha e cancelou sem avisar ninguém, tive que ligar e perguntar.",mandou errado e quando pedi pra trocar disse que não tinha e cancelou sem avisar ninguém tive que ligar e perguntar
eced501ea6ea98469acff0ccbf3ca09b,4.0,Faltou produto,faltou produto
eced501ea6ea98469acff0ccbf3ca09b,4.0,Faltou produto,faltou produto
969be6eda8eee17b51e2baf23de37571,5.0,Bom,bom
ec5a489ff2d239e7ef65ab8a3057caf2,4.0,Super recomendo Exatamente como anunciado.,exatamente como anunciado
64dc7842b184ebd280aef040ab951134,5.0,Super recomendo Chegou bem mais rápido do que eu imaginava,chegou bem mais rápido do que eu imaginava
c9d7ad27ee89c6573c6b71db9bac0118,5.0,Super recomendo,super recomendo 
337a9f67f1a66c4e9a9734911c1bf2ee,1.0,"Um dos três produtos faturados ( etapa 2) foi enviada errada ( outra composição) do que foi pedido e faturado na nota fiscal. Já solicitei o cancelamento do pedido, só me causou transtorno a compra.",um dos três produtos faturados  etapa 2 foi enviada errada  outra composição do que foi pedido e faturado na nota fiscal já solicitei o cancelamento do pedido só me causou transtorno a compra
684f1a4b6559236d68102d69a63c5d45,4.0,"Muito bom gostei  Obrigado por ter um otimo atendimento
Assim que precisar comprarei mais","obrigado por ter um otimo atendimento
assim que precisar comprarei mais"
684f1a4b6559236d68102d69a63c5d45,4.0,"Muito bom gostei  Obrigado por ter um otimo atendimento
Assim que precisar comprarei mais","obrigado por ter um otimo atendimento
assim que precisar comprarei mais"
8caa967e048f7c1e27144a219ad123f9,5.0,Tudo certo!,tudo certo
eb06fb53004b9a8679a5e8eb058e2616,1.0,A COR E IGUAL AO DO PEDIDO . MAS O TECIDO NAO .,a cor e igual ao do pedido  mas o tecido nao 
b5ba129c3461e787bf826b827b5a03ab,4.0,Bom,bom
30244fa670103f1654f92667d446878f,5.0,excelente fornecedor Entregue em em boa embalagem e dentro do prazo!,entregue em em boa embalagem e dentro do prazo
0f758f5895563ce1892043bc8f17dda1,4.0,"muito bom Produto de otima qualidade, parabéns.",produto de otima qualidade parabéns
0f758f5895563ce1892043bc8f17dda1,4.0,"muito bom Produto de otima qualidade, parabéns.",produto de otima qualidade parabéns
0f758f5895563ce1892043bc8f17dda1,4.0,"muito bom Produto de otima qualidade, parabéns.",produto de otima qualidade parabéns
bbfc7badbed2f1828e22b6d629201bd4,5.0,"Produto bom atende o que eu preciso, não testei ainda o carregamento da bateria por energia solar.",produto bom atende o que eu preciso não testei ainda o carregamento da bateria por energia solar
bf488c4d02bcdb68c278b42d9417f05d,1.0,"Bom quero devolver o produto já solicitei duas devolução porém não me deram retorno até agora, estou indignado com isso",bom quero devolver o produto já solicitei duas devolução porém não me deram retorno até agora estou indignado com isso 
fad0960622f8a0b36af2cf3530540c48,5.0,"Compra realizada com sucesso, vendedor correto 
chegou antes do prazo marcado.
Muito satisfeito","compra realizada com sucesso vendedor correto 
chegou antes do prazo marcado
muito satisfeito
"
2a661a72ecdfcc8872e968ce3856d59e,5.0,Ótimo produto,ótimo produto
03128233e78ed8ade6738f2043f4cf8d,4.0,"Pela experiencia de compras no Mercado Livre, acho que a entrega via Correios poeria ser mais rápida(postagem).",pela experiencia de compras no mercado livre acho que a entrega via correios poeria ser mais rápidapostagem
d9d2430a3cfe987eac0f79048ca2423b,5.0,O produto atende as necessidades. Produto fácil de manuseio.,o produto atende as necessidades produto fácil de manuseio 
fc94803f2f890e115923357e5ef2d347,4.0,Nota 10 Recomendo sempre,recomendo sempre
332a6f392ac92a529c0b2a059b959913,5.0,loja muito eficiente produto com boa qualidade,loja muito eficiente produto com boa qualidade 
fe3f10a6837f308dee1e4be3f7f055b9,5.0,Gostei muito do produto e da experiência de compra do baratheon..,gostei muito do produto e da experiência de compra do baratheon
6d511fb14f71de9ba65c6651774e75d9,5.0,Veio até antes do prazo adorei do jeito que eu esperava,veio até antes do prazo adorei do jeito que eu esperava 
7ca65696b7a56e9b49f865f822e9af65,1.0,Na história ra de entregar vi-o outro modelo de carteira! Código era 133 e veio 246,na história ra de entregar vio outro modelo de carteira código era 133 e veio 246
bfdd6ac5ada3910d1fbaccc4764fdf7a,3.0,"Recebi apenas um kit e fiz a compra de 2 kits.
Aguardando retorno da loja.","recebi apenas um kit e fiz a compra de 2 kits
aguardando retorno da loja"
bfdd6ac5ada3910d1fbaccc4764fdf7a,3.0,"Recebi apenas um kit e fiz a compra de 2 kits.
Aguardando retorno da loja.","recebi apenas um kit e fiz a compra de 2 kits
aguardando retorno da loja"
9400f275e481cffa6ae413327d5ae05d,5.0,Muito bom,muito bom
ee55499a08fd5913d6231b4702964354,5.0,"Falto Intem na entrega Boa tarde,
só foi entregue 1 produto, falto a Kit Colcha Patchwork Bouti Inter Home Solteiro Rozac.
Espero entregue, pois já foi pago.","boa tarde
só foi entregue 1 produto falto a kit colcha patchwork bouti inter home solteiro rozac
espero entregue pois já foi pago"
ee55499a08fd5913d6231b4702964354,5.0,"Falto Intem na entrega Boa tarde,
só foi entregue 1 produto, falto a Kit Colcha Patchwork Bouti Inter Home Solteiro Rozac.
Espero entregue, pois já foi pago.","boa tarde
só foi entregue 1 produto falto a kit colcha patchwork bouti inter home solteiro rozac
espero entregue pois já foi pago"
ee55499a08fd5913d6231b4702964354,5.0,"Falto Intem na entrega Boa tarde,
só foi entregue 1 produto, falto a Kit Colcha Patchwork Bouti Inter Home Solteiro Rozac.
Espero entregue, pois já foi pago.","boa tarde
só foi entregue 1 produto falto a kit colcha patchwork bouti inter home solteiro rozac
espero entregue pois já foi pago"
40434e5872b0959c656496620bbe95f2,5.0,Muito bom  Produto de excelente qualidade.,produto de excelente qualidade 
68cdf590f3c9a85b82b7bcb54874753e,5.0,muito BOM Tudo certo,tudo certo
43c8d05a1478e794217ad3b39398022a,4.0,"Foi feito o pedido do produto,mas houve problemas com a targaryen e o mesmo foi cancelado",foi feito o pedido do produtomas houve problemas com a targaryen e o mesmo foi cancelado
9953a7ab74d92e52a8be42b9f3fc2e38,5.0,"Gostei mais gostaria de ter pagado com
Boleto na internet e não consegui tive de ir a loja pagar","gostei mais gostaria de ter pagado com
boleto na internet e não consegui tive de ir a loja pagar"
b3154d5a5a7c0b01993f0768a1fd4b8a,1.0,"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno.","algo aconteceu errado pois não recebi estes itens contudo já recebi outros itens que comprei na mesma ocasião
aguardo um retorno"
c6dd5fe55c03a2618b4a0667de43fac9,5.0,O produto chegou muito antes do prazo!,o produto chegou muito antes do prazo
44654d9de4f0399c4419f4c790d0eeed,5.0,"Até agora sem novidade, chegou bem antes do prazo de entrega até.",até agora sem novidade chegou bem antes do prazo de entrega até 
7c739ac8f7823321ba2afe6f94dde28c,5.0,"vendedor rapido na entrega, o produto veio como descrito no anuncio. nota 10 pro vendedor",vendedor rapido na entrega o produto veio como descrito no anuncio nota 10 pro vendedor
22e80cc2d588160023446a6316057e5c,4.0,COM O ALINHAMENTO EFICAZ O RESULTADO É RAPIDEZ EM SUA OBRA.,com o alinhamento eficaz o resultado é rapidez em sua obra
901eda457aecf2fcb2639e4175bbbc6a,5.0,muito satisfeito,muito satisfeito
4ceda92a516e1a970460bedc58d3431d,4.0,"Acredito que poderia ser melhor embalado, produto chegou com riscos, devido a falta de plastico bolha envolvendo a cuba. Optei por não devolver. Transporte e prazo ok.",acredito que poderia ser melhor embalado produto chegou com riscos devido a falta de plastico bolha envolvendo a cuba optei por não devolver transporte e prazo ok
2fa565240e8353e7a1ad78347f8608fa,2.0,Sem nenhuma explicação o pedido foi cancelado,sem nenhuma explicação o pedido foi cancelado
cbaa06517efa6c48a336a917c53e2561,4.0,Muito bom Poderia ser excelente se o suporte não tivesse vindo com defeito. Foi só o suporte. O restante está perfeito,poderia ser excelente se o suporte não tivesse vindo com defeito foi só o suporte o restante está perfeito
d4a3fcb38e99c7475fc42900f4254301,5.0,Super recomendo,super recomendo 
800d19e2eed430cbd8e9bcb12087794b,5.0,Recomendo Entrega antes do prazo - Otimo,entrega antes do prazo  otimo
851c72a772c3703bd071ae71f797edb4,5.0,"SIM, Muito recomendo essa loja. Até agora tudo o que eu procurei encontrei nas lojas lannister. E a entrega é bem rápida.","
sim muito recomendo essa loja até agora tudo o que eu procurei encontrei nas lojas lannister e a entrega é bem rápida"
851c72a772c3703bd071ae71f797edb4,5.0,"SIM, Muito recomendo essa loja. Até agora tudo o que eu procurei encontrei nas lojas lannister. E a entrega é bem rápida.","
sim muito recomendo essa loja até agora tudo o que eu procurei encontrei nas lojas lannister e a entrega é bem rápida"
cd408efeda0fdd3fe5f27134bd065001,1.0,"Não recebi meu produto, como que faço para ter meu dinheiro de volta?",não recebi meu produto como que faço para ter meu dinheiro de volta
b123e22f74cd37a180bf61fe406c7ea4,5.0,Foi entregue com muita antecedência e em perfeito estado,foi entregue com muita antecedência e em perfeito estado
7cebfb16674d9fddd60acfd3f9256cbe,3.0,"Detestei um produto de um paceiro e não consigo devolver, o que faço","detestei um produto de um paceiro e não consigo devolver o que faço
"
a2cdb45b86dd3f134e347de049aa78d7,2.0,No Site consta de 22XL de 17ml e recebí 22XL de 11ml,no site consta de 22xl de 17ml e recebí 22xl de 11ml
cd8c0278431ec8464a07eda4eab01441,5.0,Bom dmais,bom dmais 
896b228e1623e6b8f20f2b3782750d48,1.0,"Não funciona  O mini scanner não esta funcionando, preciso fazer a troca do produto",o mini scanner não esta funcionando preciso fazer a troca do produto
4fc7ee0d4813a5443edc4f7348eaad58,1.0,"O produto veio faltando,estou aguardando resolver isso ainda,",o produto veio faltandoestou aguardando resolver isso ainda
bf6e868e898464ab301f89d753979d4d,1.0,PAGUEI UM PRODUTO QUE VALIA TRÊS VEZES O QUE ME ENTREGARAM. FIQUEI SUPER IRRITADA E INSATISFEITA. NÃO RECORRI DEVIDO A MÃO DE OBRA QUE ME DARIA A DEVOLUÇÃO.,paguei um produto que valia três vezes o que me entregaram fiquei super irritada e insatisfeita não recorri devido a mão de obra que me daria a devolução
f7fa198627aefca94731f4ec2464271e,4.0,"Bom custo benefício Protege mto bem o console, excelente custo benefício",protege mto bem o console excelente custo benefício
83f8bb6ef68716fd6901149d11de675b,5.0,recebi antes da data prevista e produto de qualidade,recebi antes da data prevista e produto de qualidade
737319bd7dfa30305a850b2735236896,5.0,"Gostaria de parabenizar a todos pela eficiência das entregas. Comprei um armário de cozinha, um celular e o patins. Todos foram entregues antes do prazo estipulado pela loja. Estou muito satisfeita.",gostaria de parabenizar a todos pela eficiência das entregas comprei um armário de cozinha um celular e o patins todos foram entregues antes do prazo estipulado pela loja estou muito satisfeita
06eb87385425e5797a1a5c2cdb1b6559,3.0,"Pedi pérola, chegou beje.",pedi pérola chegou beje
12b490136db583be9f294988ccdce8b1,1.0,"Meu produto não chegou ainda ,por isso não recomendo .Respeito se constrói",meu produto não chegou ainda por isso não recomendo respeito se constrói 
a174a2f4aab0749f03c14609ac07a059,5.0,"Entrega rápida, antes do prazo previsto. Produto superou as expectativas...
Recomendo...","entrega rápida antes do prazo previsto produto superou as expectativas
recomendo"
cdf7511b632d2a9b53d70b1e24a45e70,1.0,Não recebi o outro produt Eu não recebi o outro produto,eu não recebi o outro produto
cdf7511b632d2a9b53d70b1e24a45e70,1.0,Não recebi o outro produt Eu não recebi o outro produto,eu não recebi o outro produto
effafe41a13010ada8a0e7a8f1412a30,5.0,Entrega antes do prazo excelente!!!, entrega antes do prazo excelente 
24fe896f12fc80ca8e107a56258b67d6,5.0,O produto chegou rápido e correto.,o produto chegou rápido e correto 
53ba9277abd171947b33bd9073297827,5.0,mt bom o produto,mt bom o produto
4cc9bc748dac6becee93a5f6a4b3a447,1.0,"Comprei 2 unidades veio só uma, tentei ligar no tel da nota não atende, telefone e aplicativo da lannister não tem a opção de reclamações, entrei com o Procon pra resolver.aconselho ninguém comprar",comprei 2 unidades veio só uma tentei ligar no tel da nota não atende telefone e aplicativo da lannister não tem a opção de reclamações entrei com o procon pra resolveraconselho ninguém comprar 
4cc9bc748dac6becee93a5f6a4b3a447,1.0,"Comprei 2 unidades veio só uma, tentei ligar no tel da nota não atende, telefone e aplicativo da lannister não tem a opção de reclamações, entrei com o Procon pra resolver.aconselho ninguém comprar",comprei 2 unidades veio só uma tentei ligar no tel da nota não atende telefone e aplicativo da lannister não tem a opção de reclamações entrei com o procon pra resolveraconselho ninguém comprar 
98798990f1f8bbef14ca35de7a895ee2,5.0,"Chegou Dentro do Prazo, não veio Amassada.
Ainda Não testei mas parece ser muito boa","chegou dentro do prazo não veio amassada
ainda não testei mas parece ser muito boa"
0a7ef385ee9080d0edef043521ec3114,2.0,"produto diferente da foto Gostei do relógio, porém a foto que esta ai não é nada igual ao que vem.
Não recomendo.","gostei do relógio porém a foto que esta ai não é nada igual ao que vem
não recomendo"
